movie_id,title,tags
10925,The Return of the Living Dead,bumbl pair employe medic suppli warehous accident releas deadli ga air vapor caus dead reanim go rampag seek favorit food brain clugulager jameskaren doncalfa femalenudity crematorium nudity punk company independentfilm undead decapitation zombie paramedic attic cemetary dismemberment warehouse stairs nightofthelivingdead walkingdead louisville clugulager jameskaren doncalfa dano'bannon
2293,Mallrats,dump girlfriend two best friend seek refug local mall jasonlee jeremylondon shannendoherty sex gameshow slacker shopping mall ex-boyfriendex-girlfriendrelationship jayandsilentbob silentman coke bandleader aftercreditsstinger jasonlee jeremylondon shannendoherty kevinsmith
621,Grease,australian good girl sandi greaser danni fell love summer unexpectedli discov theyr high school abl rekindl romanc despit eccentr friend johntravolta olivianewton-john stockardchanning flyingcar streetgang running graduation musical rivalry gossip makeover basedonstagemusical automobileracing nostalgic greaser wolfwhistle schooldance animatedcredits peprally wrongsideofthetracks mooning schoolprincipal johntravolta olivianewton-john stockardchanning randalkleiser
792,Platoon,young naiv recruit vietnam chri taylor face moral crisi confront horror war dualiti man tomberenger charliesheen willemdafoe famousscore hero mine vietnamwar village gore jungle fword soldier battle combat 1960s tomberenger charliesheen willemdafoe oliverstone
1777,Fahrenheit 9/11,michael moor view happen unit state septemb 11 bush administr allegedli use tragic event push forward agenda unjust war afghanistan iraq robertdeniro michaelmoore georgew.bush usapresident jihad saudiarabia waronterror iraq government war steelhelmet conspiracytheory robertdeniro michaelmoore georgew.bush michaelmoore
642,Butch Cassidy and the Sundance Kid,late 1890 wyom butch cassidi affabl clever talk leader outlaw hole wall gang closest companion lacon deadshot sundanc kid west rapidli becom civil law final catch butch sundanc gang chase doggedli special poss two decid make way south america hope evad pursuer paulnewman robertredford katharineross wyoming historicalfigure lootsharing paulnewman robertredford katharineross georgeroyhill
433,Mary Poppins,movi combin divert stori song color sequenc live action blend movement anim figur mari poppin kind supernanni fli umbrella respons request bank children proce put thing right aid rather extraordinari magic power fli julieandrews dickvandyke davidtomlinson londonengland dancing parentskidsrelationship bank brothersisterrelationship famousscore confidence nanny laughing magic chimneysweeper musical liveactionandanimation julieandrews dickvandyke davidtomlinson robertstevenson
16619,Ordinary People,beth calvin son conrad live aftermath death son conrad overcom grief misplac guilt extent suicid attempt therapi beth alway prefer brother difficulti support conrad calvin trap two tri hold famili togeth donaldsutherland marytylermoore juddhirsch posttraumaticstressdisorder depression suicideattempt grief dysfunctionalfamily guilt deathofson grieving donaldsutherland marytylermoore juddhirsch robertredford
1725,West Side Story,slum upper west side manhattan new york gang polishamerican teenag call jet compet rival gang recent immigr puerto rican shark neighborhood street tension high gang two kid one rival gang fall love lead tragedi nataliewood richardbeymer russtamblyn slum streetgang loveatfirstsight showdown puertorican immigrant highway forbiddenlove musical rivalry feud interracialrelationship sondheim attemptedrape policeman basedonstagemusical obsessivelove liftingfemaleinair younglove moderndayadaptation shakespeareinmoderndress nataliewood richardbeymer russtamblyn robertwise jeromerobbins
11977,Caddyshack,exclus countri club ambiti young caddi danni noonan eagerli pursu caddi scholarship hope attend colleg turn avoid job lumber yard order succeed must first win favour elitist judg smail caddi golf tournament smail sponsor chevychase rodneydangerfield tedknight golf underwear sport golfcourse gopher chevychase rodneydangerfield tedknight haroldramis
20322,The Brothers,stori four africanamerican yuppi banker doctor lawyer playboy call brother playboy get engag three friend find come term issu commit honesti morrischestnut d.l.hughley billbellamy independentfilm trackandfield gangsterrap morrischestnut d.l.hughley billbellamy garyhardwick
16158,The Wood,panicki uncertain hour wed groom prenupti jitter two best friend reminisc grow togeth middleclass africanamerican neighborhood inglewood california flash back twentysometh trio childhood exploit memori captur mood nostalgia 80 era omarepps richardt.jones tayediggs  omarepps richardt.jones tayediggs rickfamuyiwa
629,The Usual Suspects,held la interrog room verbal kint attempt convinc fed mythic crime lord keyser soze exist also respons draw four partner multimillion dollar heist end explos san pedro harbor leav survivor verbal lure interrog incred stori crime lord almost supernatur prowess stephenbaldwin gabrielbyrne chazzpalminteri law relatives theft criminal criminalmastermind hungarian sibling stephenbaldwin gabrielbyrne chazzpalminteri bryansinger
10160,A Nightmare on Elm Street 5: The Dream Child,alic surviv previou instal nightmar seri find deadli dream freddi krueger start time taunt murder strike sleep mind alic unborn child intent born real world one stop freddi dead mother alic free spirit time save son robertenglund lisawilcox erikaanderson nun baby monster asylum nightmare supernatural resurrection vision torture pregnancy birth disfigurement fetus womb dreams robertenglund lisawilcox erikaanderson stephenhopkins
11452,National Lampoon’s Van Wilder,van wilder attend colleg far mani year scare graduat van father eventu realiz go stop pay son tuition fee van must come money want stay colleg friend come great fundrais idea throw parti howev colleg magazin find report gwen sent stori van wilder thing get littl complic ryanreynolds tarareid timmatheson malenudity femalenudity sex college lockerroom doggystyle flirting exposé pug bonbon fraternitypledge greekletter laxative ryanreynolds tarareid timmatheson waltbecker
12163,The Wrestler,age wrestler randi ram robinson long past prime still readi rarin go prowrestl circuit particularli brutal beat howev randi hang tight pursu seriou relationship longinthetooth stripper tri reconnect estrang daughter cant resist lure ring readi comeback mickeyrourke marisatomei evanrachelwood supermarket heartattack ambition daughter wrestling sport stripper steroids fame barbedwire wrestler redemption mickeyrourke marisatomei evanrachelwood darrenaronofsky
32275,Duel in the Sun,beauti halfbre pearl chavez becom ward dead father first love find torn son one good bad jenniferjones josephcotten gregorypeck halfbreed jenniferjones josephcotten gregorypeck kingvidor
13785,Best in Show,tension palpabl excit mount headi scent competit air hundr eager contest across america prepar take part undoubtedli one greatest event live mayflow dog show canin contest owner wondrous divers great countri bred jaybrazeau parkerposey michaelhitchcock illinois petshop poodle independentfilm mockumentary terrier kimono jaybrazeau parkerposey michaelhitchcock christopherguest
1103,Escape from New York,1997 island manhattan wall turn giant maximum secur prison within countri worst crimin left form anarch societi howev presid unit state crash land island author turn former soldier current convict snake plissken rescu kurtrussell leevancleef ernestborgnine taxi streetgang usapresident warveteran hostage kidnapping liberationofprisoners antihero gangsterboss dystopia policeoperation attempttoescape cyberpunk reluctanthero kurtrussell leevancleef ernestborgnine johncarpenter
36739,School Daze,south unit state take place confront two group student differ idea abl accept one opon samuell.jackson laurencefishburne giancarloesposito musical samuell.jackson laurencefishburne giancarloesposito spikelee
14144,Daddy Day Camp,seek offer son satisfi summer camp experi elud child oper neighborhood daycar center open camp face financi hardship stiff competit rival camp cubagoodingjr. tamalajones paulrae competition grandfathergrandsonrelationship vomit summercamp toilet rivalry colonel cubagoodingjr. tamalajones paulrae fredsavage
10622,Mr. Nice Guy,chines chef accident get involv news report film drug bust went awri chase gang tri get video tape jackiechan richardnorton mikilee journalist martialarts cook drugdealer jackiechan richardnorton mikilee sammohung
13370,A Mighty Wind,mighti wind director christoph guest reunit team best show wait guffman tell tell stori 60sera folk musician inspir death former manag get back stage one concert new york citi town hall bobbalaban christopherguest johnmichaelhiggins mockumentary folksinger bobbalaban christopherguest johnmichaelhiggins christopherguest
11191,Mystic Pizza,three teenag girl come age work pizza parlor mystic connecticut annabethgish juliaroberts lilitaylor independentfilm commitment lobster portugueseamerican annabethgish juliaroberts lilitaylor donaldpetrie
10215,Sliding Doors,gwyneth paltrow play london publicist helen effortlessli slide parallel storylin show happen catch train back apart love romant entangl decept trust friendship comedi come focu two stori shift back forth overlap surprisingli converg gwynethpaltrow johnhannah johnlynch doublelife commercial fantasy chance marketing timetravel inflagranti ambiguousending alternativereality gwynethpaltrow johnhannah johnlynch peterhowitt
